0.0001	0.0001	0	0	0	0	0	0	0	0
1.55941	-0.138498	1.56125	-0.138771	1.55945	-0.138501	2.09897	0.0522228	2.19595	0.109339
3.88784	-0.134814	2.63112	0.059616	3.89093	-0.134166	4.29136	0.215312	2.28434	0.226323
6.86148	0.413544	3.17261	0.829385	6.86352	0.416817	6.56942	0.496096	2.36382	0.348847
9.08363	0.598	1.60851	-0.225799	9.07733	0.593211	8.92437	0.89924	2.43359	0.474526
11.5695	1.65701	3.07488	1.90609	11.5756	1.6669	11.3468	1.427	2.49328	0.600781
13.5994	2.32161	1.31711	-0.165399	13.5921	2.31191	13.827	2.07905	2.5429	0.724947
16.6335	2.89718	4.21319	1.07373	16.6456	2.903	16.3554	2.85243	2.58284	0.844365
19.0235	3.70763	1.13427	0.633036	19.0106	3.70555	18.923	3.74161	2.61382	0.95648
21.323	4.72899	3.10309	1.28329	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891
24.0812	5.57314	2.52018	0.547835	24.0787	5.56967	24.1437	5.83295	2.65286	1.14953
26.6052	6.95445	2.52675	1.94378	26.6052	6.96102	26.7833	7.01246	2.6632	1.22647
29.5832	8.09423	3.28942	0.597167	29.5864	8.08789	29.4352	8.26299	2.66893	1.28822
31.9482	9.87087	1.72683	2.57268	31.9416	9.88017	32.0955	9.56901	2.67105	1.33358
34.6091	10.7125	3.30568	-0.326764	34.6157	10.6988	34.7608	10.9139	2.67035	1.3617
37.1458	12.075	2.00597	2.50272	37.1404	12.0883	37.4287	12.2803	2.66736	1.37209
40.3202	13.4753	3.98102	0.656243	40.3285	13.4666	40.0971	13.6505	2.66232	1.36459
42.7772	14.8239	1.40489	1.8159	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
45.3489	16.5531	3.37721	1.67062	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
48.1581	17.2908	2.41707	0.108135	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
50.6224	19.059	2.49694	2.88861	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
53.7225	19.9142	3.51639	-0.51715	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
56.0407	21.079	1.49112	2.29998	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
58.6552	21.7946	3.38999	-0.353854	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
60.8805	22.7771	1.42125	1.88451	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
63.3745	23.4167	3.23448	-0.200612	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
66.3422	23.9898	2.78355	1.0952	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
68.2681	24.3639	1.33394	-0.11259	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
70.8188	24.8794	3.39067	0.939548	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
72.9015	24.7222	1.17978	-0.897503	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
74.9956	25.2482	2.72521	1.48682	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
77.1267	24.9438	1.72091	-1.51339	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
79.1071	25.0243	2.15952	1.15626	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
80.8107	24.8791	1.38887	-1.02362	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
82.6186	24.6332	2.09724	0.279005	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
84.1772	24.5533	1.1867	-0.322194	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
85.6358	23.8113	1.6464	-1.02527	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
86.9473	23.5212	1.08027	0.206175	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
88.8171	22.7943	2.41477	-1.35678	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
89.5089	22.3014	-0.497542	0.0901382	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
90.5027	21.6733	2.02328	-1.11273	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
91.7235	21.1109	0.666876	-0.191022	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
92.8566	20.9535	1.4549	-0.134783	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
93.4728	20.2202	0.0372201	-1.13718	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
95.3101	19.654	3.07999	-0.180855	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
95.5242	19.6966	-1.76426	0.193502	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
96.2464	19.1654	2.43863	-1.02031	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
97.5368	18.7224	0.497702	-0.0534266	97.5286	18.727	97.45	18.506	0.868716	-0.503009
98.2092	18.3762	0.793089	-0.543798	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
99.036	17.3607	0.850068	-1.33388	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.9961	16.9807	1.03596	0.263795	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
101.203	16.5424	1.32424	-0.912196	101.204	16.5368	101.065	16.497	0.991362	-0.513687
102.388	16.3932	1.08922	0.365823	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
103.007	15.364	0.294315	-1.97072	103.003	15.353	103.119	15.4967	1.11708	-0.508169
104.109	15.2561	1.65944	1.1494	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
105.543	14.4566	1.27808	-2.11489	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
106.831	14.0348	1.2959	0.720944	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
108.084	13.669	1.22302	-1.09938	108.084	13.6604	108.122	13.644	1.47592	-0.423202
109.533	13.5635	1.60481	0.565381	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
111.064	12.5935	1.47959	-2.00631	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
112.91	12.4729	2.09972	1.15205	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
114.802	12.559	1.74941	-0.633307	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
116.686	12.1022	1.97636	-0.337701	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
118.951	11.9991	2.46357	0.0552915	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
120.7	12.2899	1.25642	0.449838	120.695	12.2918	120.743	12.3289	2.21139	0.128528
123.557	12.829	3.96136	0.59927	123.568	12.8297	122.95	12.5114	2.29835	0.246599
124.912	12.7794	-0.443464	-0.487522	124.894	12.7743	125.242	12.8125	2.37624	0.369827
127.829	13.3192	5.23674	1.2331	127.853	13.3273	127.609	13.2365	2.44434	0.495787
129.969	13.703	0.00228063	-0.189367	129.947	13.6963	130.042	13.7853	2.50232	0.621879
132.077	14.4992	3.56111	1.46147	132.092	14.507	132.53	14.458	2.55028	0.74543
135.077	15.0546	2.61352	-0.0561659	135.074	15.0475	135.066	15.2513	2.58865	0.863795
137.562	16.2052	2.39465	1.96501	137.561	16.2147	137.639	16.1592	2.61821	0.974442
140.329	17.0171	3.02446	0.0336866	140.331	17.008	140.242	17.1733	2.63994	1.07503
142.892	17.9845	2.24429	1.59751	142.888	17.9918	142.868	18.2829	2.65497	1.16346
145.39	19.165	2.67402	0.899035	145.392	19.1617	145.51	19.4754	2.66445	1.23795
148.25	20.4721	2.98735	1.58265	148.251	20.4754	148.163	20.7364	2.66951	1.29702
150.69	22.1138	2.06249	1.68142	150.686	22.1142	150.825	22.0502	2.67111	1.33953
153.417	23.4932	3.18657	1.17569	153.422	23.4909	153.491	23.3999	2.66999	1.3647
156.051	24.8073	2.25128	1.40753	156.047	24.8084	156.159	24.7682	2.66666	1.37208
158.901	26.0322	3.26353	1.10159	158.905	26.0308	158.827	26.1372	2.66127	1.36157
161.417	27.4233	2.00039	1.5865	161.412	27.4256	161.493	27.4891	2.65371	1.33344
163.624	28.7702	2.34918	1.18507	163.625	28.7683	164.155	28.8064	2.64354	1.28825
166.822	30.2043	3.78418	1.60218	166.828	30.2062	166.809	30.0721	2.63006	1.22694
169.108	31.3751	1.25186	0.87974	169.097	31.3717	169.452	31.2706	2.61238	1.15075
172.162	32.3397	4.29903	1.0219	172.175	32.3404	172.079	32.3873	2.58945	1.06126
174.656	33.4617	1.24695	1.18954	174.643	33.4625	174.685	33.4095	2.56021	0.960341
177.022	34.2045	3.13909	0.441166	177.03	34.2009	177.261	34.3262	2.52363	0.850119
180.146	35.1384	3.11248	1.26652	180.145	35.1423	179.799	35.1289	2.47883	0.732949
182.604	35.7581	2.00709	0.183187	182.599	35.753	182.292	35.8114	2.42515	0.611338
184.731	36.511	2.20981	1.13732	184.732	36.5155	184.73	36.37	2.36226	0.487877
186.946	36.946	2.21895	-0.038998	186.946	36.9404	187.103	36.804	2.29017	0.365145
189.463	37.4013	2.72244	0.78887	189.465	37.4052	189.401	37.1147	2.20928	0.245623
191.738	37.568	1.9668	-0.253196	191.735	37.5631	191.615	37.3064	2.12037	0.131591
193.473	37.2792	1.57394	-0.312801	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
195.985	37.3957	3.15936	0.406248	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
197.735	37.7291	0.776853	0.284286	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
199.289	37.2919	2.09046	-0.924255	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
201.548	36.9924	2.37588	0.122232	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
202.969	36.462	0.762289	-0.970923	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
203.989	36.1912	1.19723	0.201737	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
