0.0001	0.0001	0	0	0	0	0	0	0	0
0.00389843	-0.00395556	0	0	0	0	0	0	0	0
1.55731	-0.140873	1.68966	-0.00446349	1.55945	-0.138501	2.09897	0.0522228	2.19595	0.109339
1.62444	0.0212882	2.29752	0.18949	1.81209	0.0474826	2.09897	0.0522228	2.19595	0.109339
3.89107	-0.132342	2.2528	-0.31421	3.89093	-0.134166	4.29136	0.215312	2.28434	0.226323
3.96522	0.0827938	2.41662	0.00956147	4.19528	0.218461	4.29136	0.215312	2.28434	0.226323
6.85899	0.414536	3.34215	0.531001	6.86352	0.416817	6.56942	0.496096	2.36382	0.348847
6.69099	0.436076	2.63665	0.383975	6.43926	0.472879	6.56942	0.496096	2.36382	0.348847
9.07973	0.595053	2.15057	-0.000740043	9.07733	0.593211	8.92437	0.89924	2.43359	0.474526
9.09344	0.673964	2.39712	0.152202	8.89749	0.886982	8.92437	0.89924	2.43359	0.474526
11.5746	1.66006	2.57363	1.57631	11.5756	1.6669	11.3468	1.427	2.49328	0.600781
11.5258	1.61451	2.38089	1.45463	11.4447	1.42958	11.3468	1.427	2.49328	0.600781
13.5953	2.31822	1.74985	0.159813	13.5921	2.31191	13.827	2.07905	2.5429	0.724947
13.6901	2.29297	2.3099	0.215558	13.6572	1.99915	13.827	2.07905	2.5429	0.724947
16.6394	2.89951	3.56685	0.907997	16.6456	2.903	16.3554	2.85243	2.58284	0.844365
16.4808	2.8685	2.87027	0.768188	16.282	2.84648	16.3554	2.85243	2.58284	0.844365
19.0138	3.70515	2.21867	0.870201	19.0106	3.70555	18.923	3.74161	2.61382	0.95648
19.0869	3.72788	2.36732	0.913608	19.363	3.87122	18.923	3.74161	2.61382	0.95648
21.3324	4.73139	2.13538	1.06041	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891
21.4285	4.75332	2.49843	1.16229	21.6213	4.74762	21.5215	4.73855	2.63679	1.05891
24.0775	5.57238	2.77093	0.587716	24.0787	5.56967	24.1437	5.83295	2.65286	1.14953
24.1855	5.61083	2.99871	0.663552	24.5601	5.92334	24.1437	5.83295	2.65286	1.14953
